loan_id,snapshot_month,account_age_months,outstanding_balance_eur,days_past_due,utilization_pct,payment_ratio,missed_payments_3m,bureau_score,dti_pct,income_drop_flag,hardship_flag,default_next_3m
L000016,2024-08-01,23,8867.49,0,45.35,0.9588,0,685,44.89,0,0,0
L000016,2024-09-01,24,4851.07,0,24.81,1.096,0,712,44.89,0,0,0
L000016,2024-10-01,25,8651.39,0,44.24,1.0587,0,689,44.89,0,0,0
L000016,2024-11-01,26,11227.3,0,57.41,1.1498,0,727,44.89,0,0,0
L000016,2024-12-01,27,12013.0,0,61.43,0.8688,0,673,44.89,0,1,0
L000016,2025-01-01,28,11587.64,0,59.26,1.0087,0,718,44.89,0,0,1
L000016,2025-02-01,29,9214.02,30,47.12,0.7693,1,736,44.89,0,0,0
L000016,2025-03-01,30,7709.71,0,39.43,0.9986,1,681,44.89,0,0,0
L000016,2025-04-01,31,10438.52,6,53.38,0.7793,1,654,44.89,1,0,0
L000016,2025-05-01,32,8281.1,0,42.35,0.9922,0,719,44.89,0,0,0
L000016,2025-06-01,33,8346.06,0,42.68,1.0975,0,695,44.89,0,0,0
L000016,2025-07-01,34,12805.74,0,65.49,0.9829,0,707,44.89,0,0,0
L000016,2025-08-01,35,9673.84,0,49.47,0.8872,0,663,44.89,1,0,0
L000016,2025-09-01,36,9124.08,0,46.66,1.0716,0,707,44.89,0,0,0
L000017,2024-01-01,3,24240.62,0,35.34,1.1407,0,693,38.81,0,0,0
L000017,2024-02-01,4,23815.34,0,59.24,0.8868,0,719,38.81,0,0,0
L000017,2024-03-01,5,23390.07,0,60.16,0.9919,0,698,38.81,0,0,1
L000017,2024-04-01,6,22964.8,0,51.75,0.9343,0,742,38.81,0,0,0
L000017,2024-05-01,7,22539.52,0,55.7,1.091,0,677,38.81,0,0,0
L000017,2024-06-01,8,22114.25,0,19.95,1.127,0,717,38.81,0,0,0
L000017,2024-07-01,9,21688.97,0,72.73,1.0094,0,667,38.81,0,0,0
L000017,2024-08-01,10,21263.7,0,63.3,1.0347,0,743,38.81,0,0,0
L000017,2024-09-01,11,20838.43,0,54.66,0.9115,0,704,38.81,0,0,0
L000017,2024-10-01,12,20413.15,0,42.56,1.1086,0,685,38.81,0,0,0
L000017,2024-11-01,13,19987.88,0,55.19,1.069,0,683,38.81,0,0,0
L000017,2024-12-01,14,19562.6,0,57.08,1.0871,0,683,38.81,0,0,0
L000017,2025-01-01,15,19137.33,0,50.53,0.8499,0,663,38.81,0,0,0
L000017,2025-02-01,16,18712.06,0,66.92,1.0569,0,730,38.81,0,0,1
L000017,2025-03-01,17,18286.78,20,61.41,0.8445,1,638,38.81,0,1,0
L000017,2025-04-01,18,17861.51,0,54.54,0.8223,1,724,38.81,0,0,0
L000017,2025-05-01,19,17436.23,0,36.02,1.0401,1,684,38.81,0,0,0
L000017,2025-06-01,20,17010.96,0,45.95,1.0259,0,706,38.81,0,0,0
L000017,2025-07-01,21,16585.69,0,17.37,0.9882,0,667,38.81,0,0,0
L000017,2025-08-01,22,16160.41,0,59.38,1.0434,0,707,38.81,0,0,0
L000017,2025-09-01,23,15735.14,0,50.4,0.9948,0,710,38.81,0,0,0
L000018,2024-01-01,29,754.05,0,25.88,0.9941,0,725,21.53,0,0,0
L000018,2024-02-01,30,1615.78,0,55.47,0.9682,0,730,21.53,0,0,0
L000018,2024-03-01,31,2180.83,0,74.86,1.063,0,736,21.53,0,0,0
L000018,2024-04-01,32,770.07,0,26.43,1.0786,0,718,21.53,0,0,0
L000018,2024-05-01,33,1087.96,0,37.35,1.0365,0,766,21.53,0,0,0
L000018,2024-06-01,34,1010.4,0,34.68,0.9666,0,761,21.53,0,0,0
L000018,2024-07-01,35,1605.47,0,55.11,1.0118,0,733,21.53,0,0,0
L000018,2024-08-01,36,1591.48,0,54.63,1.0667,0,751,21.53,0,0,0
L000018,2024-09-01,37,781.96,0,26.84,1.0445,0,675,21.53,0,0,0
L000018,2024-10-01,38,1578.06,0,54.17,1.0718,0,750,21.53,0,0,0
L000018,2024-11-01,39,1669.33,0,57.3,0.8945,0,757,21.53,0,0,0
L000018,2024-12-01,40,818.99,0,28.11,1.008,0,734,21.53,0,0,0
L000018,2025-01-01,41,817.3,0,28.06,1.2049,0,789,21.53,0,0,0
L000018,2025-02-01,42,1520.49,0,52.2,1.1358,0,733,21.53,0,0,0
L000018,2025-03-01,43,1235.59,0,42.42,0.8894,0,762,21.53,0,0,0
L000018,2025-04-01,44,729.58,14,25.04,0.8662,0,778,21.53,0,0,0
L000018,2025-05-01,45,1164.93,0,39.99,1.0587,0,737,21.53,0,0,0
L000018,2025-06-01,46,1273.71,0,43.72,0.9301,0,763,21.53,0,0,0
L000018,2025-07-01,47,1152.29,0,39.56,1.059,0,708,21.53,0,0,0
L000018,2025-08-01,48,904.76,0,31.06,1.0705,0,704,21.53,0,0,0
L000018,2025-09-01,49,1109.68,0,38.09,1.1198,0,731,21.53,0,0,0
L000019,2024-01-01,12,19385.39,0,29.94,1.2132,0,743,50.06,0,0,0
L000019,2024-02-01,13,18577.66,0,26.77,0.9606,0,736,50.06,0,0,0
L000019,2024-03-01,14,17769.94,0,38.06,1.011,0,754,50.06,0,0,0
L000019,2024-04-01,15,16962.21,0,50.65,0.9453,0,763,50.06,0,0,0
L000019,2024-05-01,16,16154.49,0,54.13,1.0336,0,729,50.06,0,0,0
L000019,2024-06-01,17,15346.76,0,23.4,1.1232,0,769,50.06,0,0,0
L000019,2024-07-01,18,14539.04,0,51.47,0.9425,0,740,50.06,0,1,0
L000019,2024-08-01,19,13731.32,0,31.22,1.0497,0,742,50.06,0,0,0
L000019,2024-09-01,20,12923.59,0,39.79,1.0434,0,726,50.06,0,0,0
L000019,2024-10-01,21,12115.87,0,5.83,1.0672,0,764,50.06,0,0,0
L000019,2024-11-01,22,11308.14,0,45.79,0.911,0,725,50.06,0,0,0
L000019,2024-12-01,23,10500.42,0,50.89,0.7888,0,721,50.06,1,0,0
L000019,2025-01-01,24,9692.69,0,55.16,1.0469,0,738,50.06,0,0,0
L000019,2025-02-01,25,8884.97,0,22.24,1.0283,0,732,50.06,0,0,1
L000019,2025-03-01,26,8077.24,0,33.56,1.1143,0,737,50.06,0,0,0
L000019,2025-04-01,27,7269.52,0,58.92,0.8554,0,753,50.06,0,0,0
L000019,2025-05-01,28,6461.8,0,54.62,0.9635,0,751,50.06,0,0,0
L000019,2025-06-01,29,5654.07,0,47.27,1.0516,0,724,50.06,0,0,0
L000019,2025-07-01,30,4846.35,0,26.32,1.1908,0,765,50.06,0,0,1
L000019,2025-08-01,31,4038.62,0,36.95,1.1403,0,731,50.06,0,0,0
L000019,2025-09-01,32,3230.9,0,1.63,0.9159,0,753,50.06,0,0,0
L000020,2024-01-01,17,12814.56,0,50.0,1.0122,0,718,46.87,0,0,0
L000020,2024-02-01,18,12516.55,0,52.97,1.0725,0,689,46.87,0,0,0
L000020,2024-03-01,19,12218.53,0,33.51,1.0154,0,708,46.87,0,0,0
L000020,2024-04-01,20,11920.52,0,39.69,0.9362,0,720,46.87,0,0,0
L000020,2024-05-01,21,11622.51,0,48.62,1.0773,0,725,46.87,0,0,0
L000020,2024-06-01,22,11324.49,0,11.89,1.061,0,701,46.87,0,0,0
L000020,2024-07-01,23,11026.48,30,64.85,0.7058,1,722,46.87,0,0,0
L000020,2024-08-01,24,10728.47,0,46.23,0.948,1,689,46.87,0,0,0
L000020,2024-09-01,25,10430.45,0,43.6,1.1059,1,648,46.87,0,0,0
L000020,2024-10-01,26,10132.44,0,35.58,0.9221,0,676,46.87,0,0,0
L000020,2024-11-01,27,9834.43,0,66.03,0.9647,0,673,46.87,1,0,0
L000020,2024-12-01,28,9536.42,0,30.98,0.9018,0,693,46.87,0,0,0
L000020,2025-01-01,29,9238.4,0,67.0,1.0582,0,731,46.87,0,0,0
L000020,2025-02-01,30,8940.39,0,66.34,1.1434,0,711,46.87,0,0,0
L000020,2025-03-01,31,8642.38,0,33.67,1.0668,0,703,46.87,0,0,0
L000020,2025-04-01,32,8344.36,0,48.89,0.9475,0,674,46.87,0,0,0
L000020,2025-05-01,33,8046.35,0,48.37,1.1043,0,736,46.87,0,0,0
L000020,2025-06-01,34,7748.34,0,65.52,1.1236,0,730,46.87,0,0,0
L000020,2025-07-01,35,7450.32,0,39.34,1.095,0,691,46.87,0,0,0
L000020,2025-08-01,36,7152.31,0,40.39,0.8911,0,673,46.87,0,0,0
L000020,2025-09-01,37,6854.3,0,32.61,0.9573,0,703,46.87,0,0,0
L000021,2024-01-01,7,51464.56,0,18.02,0.928,0,745,32.61,0,0,0
L000021,2024-02-01,8,50493.53,0,52.91,0.9409,0,740,32.61,0,0,0
L000021,2024-03-01,9,49522.5,0,39.28,1.0475,0,779,32.61,0,0,0
L000021,2024-04-01,10,48551.47,0,28.64,1.1439,0,794,32.61,0,0,0
L000021,2024-05-01,11,47580.45,0,12.38,1.1785,0,733,32.61,0,0,0
L000021,2024-06-01,12,46609.42,0,43.63,0.9759,0,762,32.61,0,0,0
L000021,2024-07-01,13,45638.39,0,38.67,1.0124,0,771,32.61,0,0,0
L000021,2024-08-01,14,44667.36,0,32.09,1.0962,0,761,32.61,0,0,0
L000021,2024-09-01,15,43696.33,0,31.25,1.1014,0,792,32.61,0,0,0
L000021,2024-10-01,16,42725.3,0,11.74,0.9416,0,755,32.61,0,0,0
L000021,2024-11-01,17,41754.27,60,25.24,0.5432,1,676,32.61,0,1,1
L000021,2024-12-01,18,40783.24,13,46.75,0.8597,1,729,32.61,0,0,0
L000021,2025-01-01,19,39812.21,0,43.88,0.9719,1,763,32.61,0,0,0
L000021,2025-02-01,20,38841.18,0,39.08,0.9394,0,774,32.61,0,0,0
L000021,2025-03-01,21,37870.15,0,42.58,0.9722,0,792,32.61,0,0,0
L000021,2025-04-01,22,36899.12,0,33.33,1.0037,0,763,32.61,0,0,0
L000021,2025-05-01,23,35928.09,0,43.73,0.901,0,722,32.61,0,0,0
L000021,2025-06-01,24,34957.06,0,30.7,1.0618,0,763,32.61,0,0,0
L000021,2025-07-01,25,33986.03,0,37.5,1.0452,0,756,32.61,0,0,0
L000021,2025-08-01,26,33015.0,0,29.8,1.0154,0,763,32.61,0,0,0
L000021,2025-09-01,27,32043.97,0,3.08,0.8891,0,760,32.61,0,0,0
L000022,2024-01-01,3,25372.46,0,53.95,1.0314,0,739,37.04,0,0,0
L000022,2024-02-01,4,24808.63,0,49.46,1.0032,0,709,37.04,0,0,0
L000022,2024-03-01,5,24244.8,0,42.02,0.8839,0,725,37.04,0,0,0
L000022,2024-04-01,6,23680.97,0,22.52,0.989,0,761,37.04,0,0,0
L000022,2024-05-01,7,23117.13,0,22.1,0.9623,0,735,37.04,0,0,0
L000022,2024-06-01,8,22553.3,0,36.33,1.0792,0,722,37.04,0,0,0
L000022,2024-07-01,9,21989.47,13,29.71,0.8466,0,706,37.04,0,0,0
L000022,2024-08-01,10,21425.63,0,31.98,1.0102,0,700,37.04,0,0,0
L000022,2024-09-01,11,20861.8,0,41.4,0.9963,0,749,37.04,0,0,0
L000022,2024-10-01,12,20297.97,0,65.54,1.1092,0,699,37.04,0,0,0
L000022,2024-11-01,13,19734.14,0,37.16,1.0617,0,707,37.04,0,0,0
L000022,2024-12-01,14,19170.3,0,34.97,0.9512,0,742,37.04,0,0,0
L000022,2025-01-01,15,18606.47,0,65.29,0.8679,0,702,37.04,0,0,0
L000022,2025-02-01,16,18042.64,0,28.54,0.9859,0,715,37.04,0,0,0
L000022,2025-03-01,17,17478.81,0,43.91,1.1426,0,674,37.04,0,0,0
L000022,2025-04-01,18,16914.97,0,34.55,0.9994,0,731,37.04,0,0,0
L000022,2025-05-01,19,16351.14,0,45.34,0.9622,0,718,37.04,0,0,0
L000022,2025-06-01,20,15787.31,0,50.24,0.9752,0,748,37.04,0,0,0
L000022,2025-07-01,21,15223.48,0,43.54,1.0579,0,741,37.04,0,0,0
L000022,2025-08-01,22,14659.65,0,27.88,0.9937,0,744,37.04,0,0,0
L000022,2025-09-01,23,14095.81,0,22.76,1.1046,0,708,37.04,0,0,0
L000023,2024-01-01,16,976.95,0,25.98,1.1279,0,739,26.32,0,0,0
L000023,2024-02-01,17,1557.42,0,41.42,1.1171,0,757,26.32,0,0,0
L000023,2024-03-01,18,2081.08,0,55.35,1.1584,0,730,26.32,0,0,0
L000023,2024-04-01,19,1554.89,0,41.36,1.1123,0,751,26.32,0,0,0
L000023,2024-05-01,20,2215.07,0,58.91,0.9537,0,748,26.32,0,0,0
L000023,2024-06-01,21,1874.25,0,49.85,1.0634,0,747,26.32,0,0,0
L000023,2024-07-01,22,995.43,0,26.48,0.9083,0,750,26.32,0,0,0
L000023,2024-08-01,23,1642.71,0,43.69,0.9032,0,720,26.32,0,0,0
L000023,2024-09-01,24,843.95,0,22.45,0.925,0,752,26.32,0,0,0
L000023,2024-10-01,25,1234.71,0,32.84,1.1331,0,714,26.32,0,0,0
L000023,2024-11-01,26,1941.01,14,51.62,0.8372,0,704,26.32,1,0,0
L000023,2024-12-01,27,1419.64,0,37.76,0.8591,0,759,26.32,0,0,0
L000023,2025-01-01,28,1486.91,60,39.55,0.5447,1,722,26.32,0,0,0
L000023,2025-02-01,29,1028.42,0,27.35,1.004,1,737,26.32,0,0,0
L000023,2025-03-01,30,1536.85,0,40.88,1.0338,1,764,26.32,0,0,0
L000023,2025-04-01,31,1657.75,0,44.09,1.0117,0,752,26.32,0,0,0
L000023,2025-05-01,32,1896.27,0,50.43,1.0354,0,685,26.32,0,0,0
L000023,2025-06-01,33,2084.83,0,55.45,0.95,0,737,26.32,0,0,0
L000023,2025-07-01,34,1324.59,0,35.23,0.9798,0,733,26.32,0,0,0
L000023,2025-08-01,35,851.56,0,22.65,1.0288,0,725,26.32,0,0,0
L000023,2025-09-01,36,1820.35,0,48.42,1.1069,0,741,26.32,0,0,0
L000024,2024-01-01,26,31294.56,0,59.46,0.8774,0,684,57.9,0,0,0
L000024,2024-02-01,27,30614.24,0,37.31,0.9976,0,649,57.9,0,0,0
L000024,2024-03-01,28,29933.93,0,89.77,1.0323,0,625,57.9,0,0,0
L000024,2024-04-01,29,29253.61,0,75.13,1.0069,0,646,57.9,0,0,0
L000024,2024-05-01,30,28573.29,0,69.75,0.9248,0,696,57.9,0,0,0
L000024,2024-06-01,31,27892.98,0,59.74,1.1096,0,685,57.9,0,0,0
L000024,2024-07-01,32,27212.66,0,60.02,1.0835,0,653,57.9,0,0,0
L000024,2024-08-01,33,26532.34,0,61.1,1.0893,0,650,57.9,0,0,0
L000024,2024-09-01,34,25852.03,0,68.6,1.0813,0,677,57.9,0,0,0
L000024,2024-10-01,35,25171.71,0,73.52,1.0817,0,670,57.9,0,0,1
L000024,2024-11-01,36,24491.4,0,56.38,1.104,0,655,57.9,0,0,0
L000024,2024-12-01,37,23811.08,0,56.01,1.1231,0,647,57.9,0,0,0
L000024,2025-01-01,38,23130.76,0,42.57,0.9198,0,684,57.9,0,0,0
L000024,2025-02-01,39,22450.45,0,54.86,0.8316,0,660,57.9,0,0,0
L000024,2025-03-01,40,21770.13,0,50.73,1.0189,0,596,57.9,0,0,1
L000024,2025-04-01,41,21089.81,0,60.71,0.9548,0,652,57.9,0,0,0
L000024,2025-05-01,42,20409.5,0,44.8,1.0063,0,691,57.9,0,0,1
L000024,2025-06-01,43,19729.18,0,67.08,1.0022,0,648,57.9,0,0,0
L000024,2025-07-01,44,19048.86,0,74.28,1.0509,0,667,57.9,0,0,0
L000024,2025-08-01,45,18368.55,0,63.06,1.0449,0,658,57.9,0,0,0
L000024,2025-09-01,46,17688.23,0,81.04,1.082,0,634,57.9,0,0,0
L000025,2024-01-01,7,360853.97,0,40.79,1.0303,0,741,85,0,0,0
L000025,2024-02-01,8,359305.24,0,25.64,1.068,0,739,85,0,0,0
L000025,2024-03-01,9,357756.51,0,56.23,1.0061,0,743,85,0,0,0
L000025,2024-04-01,10,356207.79,0,27.14,1.2038,0,830,85,0,0,0
L000025,2024-05-01,11,354659.06,0,42.57,0.9662,0,788,85,0,0,0
L000025,2024-06-01,12,353110.33,0,32.57,1.1664,0,776,85,0,0,0
L000025,2024-07-01,13,351561.6,0,29.72,1.0641,0,724,85,0,0,0
L000025,2024-08-01,14,350012.87,0,28.56,1.1205,0,758,85,0,0,0
L000025,2024-09-01,15,348464.14,0,33.21,1.0172,0,729,85,0,0,0
L000025,2024-10-01,16,346915.41,0,37.54,0.8349,0,797,85,0,0,0
L000025,2024-11-01,17,345366.68,0,37.69,0.9842,0,735,85,0,0,1
L000025,2024-12-01,18,343817.95,0,33.32,1.0856,0,720,85,0,0,0
L000025,2025-01-01,19,342269.22,0,27.3,0.8871,0,762,85,0,0,0
L000025,2025-02-01,20,340720.49,0,41.18,0.9951,0,772,85,0,0,0
L000025,2025-03-01,21,339171.76,0,10.1,1.0405,0,799,85,0,0,0
L000025,2025-04-01,22,337623.03,0,34.76,1.0479,0,789,85,0,0,0
L000025,2025-05-01,23,336074.3,0,47.63,0.9125,0,728,85,0,0,0
L000025,2025-06-01,24,334525.57,0,41.66,1.0361,0,773,85,0,0,0
L000025,2025-07-01,25,332976.84,0,55.09,1.0037,0,750,85,0,0,1
L000025,2025-08-01,26,331428.11,0,35.91,1.1102,0,800,85,0,0,0
L000025,2025-09-01,27,329879.38,0,18.36,1.0258,0,770,85,0,0,0
L000026,2024-01-01,29,26845.46,0,27.02,1.0756,0,720,48.69,0,0,0
L000026,2024-02-01,30,25979.47,0,60.24,1.0592,0,763,48.69,0,0,0
L000026,2024-03-01,31,25113.49,0,43.45,0.9979,0,765,48.69,0,0,0
L000026,2024-04-01,32,24247.51,0,61.65,1.0936,0,729,48.69,0,0,0
L000026,2024-05-01,33,23381.53,0,41.19,1.1227,0,752,48.69,0,0,0
L000026,2024-06-01,34,22515.54,0,29.53,1.0958,0,769,48.69,0,0,0
L000026,2024-07-01,35,21649.56,0,17.39,1.0002,0,748,48.69,0,0,0
L000026,2024-08-01,36,20783.58,0,33.33,1.1371,0,781,48.69,0,0,0
L000026,2024-09-01,37,19917.6,0,20.32,1.0539,0,720,48.69,0,0,0
L000026,2024-10-01,38,19051.62,0,23.89,1.0691,0,727,48.69,0,0,0
L000026,2024-11-01,39,18185.63,0,40.95,1.2478,0,769,48.69,0,0,0
L000026,2024-12-01,40,17319.65,0,25.15,1.025,0,795,48.69,0,0,0
L000026,2025-01-01,41,16453.67,0,47.47,1.0519,0,737,48.69,0,0,0
L000026,2025-02-01,42,15587.69,0,40.62,0.9436,0,738,48.69,0,0,0
L000026,2025-03-01,43,14721.7,0,49.93,0.9441,0,786,48.69,0,0,0
L000026,2025-04-01,44,13855.72,0,8.77,1.0262,0,699,48.69,0,0,0
L000026,2025-05-01,45,12989.74,0,30.75,0.9985,0,752,48.69,0,0,0
L000026,2025-06-01,46,12123.75,0,15.32,0.9999,0,721,48.69,0,0,0
L000026,2025-07-01,47,11257.77,0,34.31,1.102,0,728,48.69,0,0,0
L000026,2025-08-01,48,10391.79,0,37.5,1.0849,0,718,48.69,0,0,0
L000026,2025-09-01,49,9525.81,0,45.13,1.067,0,750,48.69,0,0,0
L000027,2024-01-01,16,40307.21,60,56.57,0.3837,1,705,72.33,0,0,1
L000027,2024-02-01,17,39047.61,0,61.09,1.0692,1,709,72.33,0,0,0
L000027,2024-03-01,18,37788.01,30,44.21,0.597,2,681,72.33,0,0,0
L000027,2024-04-01,19,36528.41,0,45.96,1.0027,1,692,72.33,0,0,0
L000027,2024-05-01,20,35268.81,0,43.25,0.8785,1,713,72.33,0,0,0
L000027,2024-06-01,21,34009.21,0,48.69,0.9738,0,727,72.33,0,0,0
L000027,2024-07-01,22,32749.61,0,28.17,1.1032,0,693,72.33,0,0,0
L000027,2024-08-01,23,31490.01,0,31.39,1.0374,0,693,72.33,0,0,0
L000027,2024-09-01,24,30230.4,0,45.79,1.0143,0,754,72.33,0,0,0
L000027,2024-10-01,25,28970.8,0,59.88,1.0347,0,730,72.33,0,0,0
L000027,2024-11-01,26,27711.2,0,33.92,1.1305,0,719,72.33,0,0,0
L000027,2024-12-01,27,26451.6,0,61.35,0.979,0,686,72.33,0,0,0
L000027,2025-01-01,28,25192.0,0,45.05,1.0704,0,686,72.33,0,0,0
L000027,2025-02-01,29,23932.4,0,16.99,1.0109,0,687,72.33,0,0,0
L000027,2025-03-01,30,22672.8,0,40.95,1.0315,0,677,72.33,0,0,0
L000027,2025-04-01,31,21413.2,0,25.46,0.9981,0,723,72.33,0,0,0
L000027,2025-05-01,32,20153.6,0,49.4,1.0744,0,705,72.33,0,0,0
L000027,2025-06-01,33,18894.0,12,33.62,0.8577,0,705,72.33,0,0,0
L000027,2025-07-01,34,17634.4,0,51.78,1.1141,0,743,72.33,0,0,0
L000027,2025-08-01,35,16374.8,0,26.56,1.0399,0,735,72.33,0,0,0
L000027,2025-09-01,36,15115.2,0,41.71,1.1354,0,707,72.33,0,0,0
L000028,2024-01-01,16,386862.74,0,54.46,0.9426,0,716,71.43,0,0,0
L000028,2024-02-01,17,385135.67,0,48.61,1.0113,0,712,71.43,0,0,0
L000028,2024-03-01,18,383408.61,0,57.51,1.0717,0,676,71.43,0,0,0
L000028,2024-04-01,19,381681.54,0,33.3,0.8606,0,694,71.43,0,0,0
L000028,2024-05-01,20,379954.47,0,38.29,1.0247,0,729,71.43,0,0,0
L000028,2024-06-01,21,378227.41,30,34.21,0.7365,1,639,71.43,0,1,1
L000028,2024-07-01,22,376500.34,0,42.79,0.8852,1,659,71.43,0,0,0
L000028,2024-08-01,23,374773.28,0,49.84,0.9919,1,674,71.43,0,0,1
L000028,2024-09-01,24,373046.21,0,44.48,1.0534,0,739,71.43,0,0,0
L000028,2024-10-01,25,371319.15,0,38.32,1.1487,0,698,71.43,0,0,0
L000028,2024-11-01,26,369592.08,0,47.94,0.9607,0,692,71.43,0,0,0
L000028,2024-12-01,27,367865.01,0,37.98,1.0176,0,675,71.43,0,0,0
L000028,2025-01-01,28,366137.95,0,34.32,1.0373,0,721,71.43,0,0,0
L000028,2025-02-01,29,364410.88,0,52.52,1.005,0,711,71.43,0,0,0
L000028,2025-03-01,30,362683.82,0,60.14,1.0139,0,718,71.43,0,0,0
L000028,2025-04-01,31,360956.75,0,39.14,1.0217,0,711,71.43,0,0,0
L000028,2025-05-01,32,359229.68,0,50.5,1.009,0,733,71.43,0,0,0
L000028,2025-06-01,33,357502.62,0,69.93,0.9641,0,711,71.43,0,0,0
L000028,2025-07-01,34,355775.55,0,30.12,0.9246,0,677,71.43,0,0,0
L000028,2025-08-01,35,354048.49,0,60.63,0.9867,0,714,71.43,0,0,0
L000028,2025-09-01,36,352321.42,0,64.01,0.9428,0,715,71.43,0,0,0
L000029,2024-01-01,15,9263.24,0,57.22,1.0277,0,717,36.41,0,0,1
L000029,2024-02-01,16,7581.74,0,46.83,0.9111,0,700,36.41,0,0,0
L000029,2024-03-01,17,5871.41,0,36.27,0.9587,0,704,36.41,0,0,0
L000029,2024-04-01,18,9885.04,0,61.06,1.0652,0,676,36.41,0,0,0
L000029,2024-05-01,19,6892.38,0,42.58,0.8106,0,658,36.41,0,0,0
L000029,2024-06-01,20,9112.44,0,56.29,0.9101,0,724,36.41,0,0,0
L000029,2024-07-01,21,6128.8,30,37.86,0.7832,1,706,36.41,0,0,0
L000029,2024-08-01,22,6860.94,0,42.38,1.0015,1,679,36.41,0,0,0
L000029,2024-09-01,23,6383.42,0,39.43,0.9422,1,678,36.41,0,0,0
L000029,2024-10-01,24,8619.65,0,53.25,0.9044,0,728,36.41,0,0,0
L000029,2024-11-01,25,6931.32,0,42.82,0.9623,0,690,36.41,0,0,0
L000029,2024-12-01,26,7948.43,0,49.1,1.012,0,697,36.41,0,1,0
L000029,2025-01-01,27,6781.31,0,41.89,1.0437,0,707,36.41,0,0,0
L000029,2025-02-01,28,9631.63,0,59.5,0.989,0,714,36.41,0,0,0
L000029,2025-03-01,29,5716.62,0,35.31,1.0438,0,696,36.41,0,0,0
L000029,2025-04-01,30,5768.74,0,35.64,1.0186,0,754,36.41,0,0,0
L000029,2025-05-01,31,8514.04,0,52.59,1.0981,0,721,36.41,0,0,0
L000029,2025-06-01,32,5076.73,0,31.36,0.9069,0,703,36.41,0,0,0
L000029,2025-07-01,33,6210.53,0,38.36,0.9831,0,722,36.41,0,0,0
L000029,2025-08-01,34,7420.62,0,45.84,1.0689,0,708,36.41,0,0,0
L000029,2025-09-01,35,6936.12,0,42.85,1.2086,0,703,36.41,0,0,0
L000030,2024-01-01,25,18582.33,20,67.06,0.7097,1,662,36.26,1,0,0
L000030,2024-02-01,26,18051.4,0,48.89,0.9908,1,682,36.26,0,0,0
L000030,2024-03-01,27,17520.48,0,56.44,0.8776,1,705,36.26,0,0,0
L000030,2024-04-01,28,16989.56,0,37.95,0.9796,0,693,36.26,0,0,0
L000030,2024-05-01,29,16458.63,0,56.16,1.0649,0,696,36.26,0,0,0
L000030,2024-06-01,30,15927.71,0,51.76,1.159,0,725,36.26,0,0,0
L000030,2024-07-01,31,15396.79,0,52.28,0.9802,0,668,36.26,0,0,0
L000030,2024-08-01,32,14865.86,0,78.62,0.8744,0,676,36.26,0,0,0
L000030,2024-09-01,33,14334.94,0,40.83,1.0839,0,696,36.26,0,0,0
L000030,2024-10-01,34,13804.02,0,60.71,1.0335,0,697,36.26,0,0,0
L000030,2024-11-01,35,13273.09,0,38.42,1.0797,0,690,36.26,0,0,0
L000030,2024-12-01,36,12742.17,0,27.15,0.939,0,675,36.26,0,0,0
L000030,2025-01-01,37,12211.24,0,45.12,1.0286,0,702,36.26,0,0,0
L000030,2025-02-01,38,11680.32,0,41.31,0.9366,0,677,36.26,0,0,0
L000030,2025-03-01,39,11149.4,0,60.43,1.0714,0,709,36.26,0,0,0
L000030,2025-04-01,40,10618.47,0,47.06,0.9819,0,730,36.26,0,0,0
L000030,2025-05-01,41,10087.55,0,29.21,0.9214,0,689,36.26,0,0,0
L000030,2025-06-01,42,9556.63,0,45.22,0.9787,0,725,36.26,0,0,0
L000030,2025-07-01,43,9025.7,0,46.66,0.9502,0,702,36.26,0,0,0
L000030,2025-08-01,44,8494.78,0,59.73,0.9249,0,702,36.26,0,0,0
L000030,2025-09-01,45,7963.85,0,43.84,1.0374,0,697,36.26,0,0,0
L000031,2024-01-01,11,28736.85,0,51.59,0.9973,0,670,46.17,0,0,0
L000031,2024-02-01,12,27960.18,0,41.98,0.9558,0,712,46.17,0,0,0
L000031,2024-03-01,13,27183.51,0,53.57,0.9926,0,697,46.17,0,0,0
L000031,2024-04-01,14,26406.84,0,66.79,1.1195,0,657,46.17,0,0,0
L000031,2024-05-01,15,25630.16,0,44.75,1.0014,0,684,46.17,0,0,0
L000031,2024-06-01,16,24853.49,0,66.22,0.9419,0,671,46.17,0,0,0
L000031,2024-07-01,17,24076.82,0,67.72,1.0422,0,656,46.17,0,0,0
L000031,2024-08-01,18,23300.15,0,93.64,1.0346,0,626,46.17,0,1,0
L000031,2024-09-01,19,22523.48,0,50.36,0.9423,0,689,46.17,0,0,0
L000031,2024-10-01,20,21746.81,0,61.23,1.0395,0,684,46.17,0,0,0
L000031,2024-11-01,21,20970.13,0,73.71,0.871,0,712,46.17,0,0,0
L000031,2024-12-01,22,20193.46,0,59.73,0.9398,0,658,46.17,0,0,1
L000031,2025-01-01,23,19416.79,0,47.39,1.039,0,713,46.17,0,0,0
L000031,2025-02-01,24,18640.12,30,76.0,0.7529,1,645,46.17,1,0,0
L000031,2025-03-01,25,17863.45,0,39.68,1.0131,1,673,46.17,0,0,0
L000031,2025-04-01,26,17086.78,0,68.84,0.6477,1,640,46.17,1,0,1
L000031,2025-05-01,27,16310.1,0,39.44,1.0909,0,686,46.17,0,0,0
